No,학년,학수번호,과목분야,교과번호,"이수
구분","과목
번호",교과목명,영문교과목명,"강의
계획서",비고,학점,시간,"수강
학부(과)/전공","제청
학부(과)/전공","개설
학부(과)/전공",강의요시/강의실,담당교수,"강의비율
대면:녹화:실시간","수업
유형","캡스톤
(ABF제
적용)","NCS
(ABF제
적용)","패스
과목","원어
강의","원어
유형","현재
인원","학부
인원","대학원
인원","제한
인원","과목
해설","강의
유형","강의
종류",영역,합반
762,9,BKSA46924,BUSI,0603106,심교,1565,소비자이슈와사회트렌드,CONSUMER ISSUES AND SOCIAL TRENDS,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 월09-12(종강201)," 노영래, 김진영",75:25:0,,0,0,,,,80,80,0,80,,이론,일반,사고력증진,0
763,9,BKSA49534,INTR,0100101,심교,1566,국제무역학입문,INTRODUCTION TO INTERNATIONAL TRADE,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 목13-16(종강209), 박기임,100:0:0,,0,0,,,,53,53,0,80,,이론,일반,글로벌인재양성,0
764,9,BKSA49537,NASG,0300102,심교,1567,과학의원리,PRINCIPLES OF NATURAL SCIENCE,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 목05-08(종강202), 김지수,100:0:0,,0,0,,,,48,48,0,80,,이론,일반,사고력증진,0
765,9,BKSA49538,NASG,0100102,심교,1568,생명과학과윤리,LIFE SCIENCE AND ETHICS,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 목09-12(산학322), 김지수,100:0:0,,0,0,,,,58,58,0,80,,이론,일반,사고력증진,0
766,9,BKSA49592,ENGE,0300102,심교,1569,산업기술사,HISTORY OF INDUSTRIAL TECHNOLOGIES,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 수13-16(산학220), 한풍우,81.3:6.3:12.5,,0,0,,,,20,20,0,60,,이론,일반,사고력증진,0
767,9,BKSA49622,ECON,0103104,심교,1570,경제학입문,INTRODUCTION TO ECONOMICS,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 수01-04(산학322), 양용현,100:0:0,,0,0,,,,53,53,0,80,,이론,일반,글로벌인재양성,0
768,9,BKSA49622,ECON,0103104,심교,1571,경제학입문,INTRODUCTION TO ECONOMICS,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 금01-04(산학220), 심춘수,100:0:0,,0,0,,,,57,57,0,60,,이론,일반,글로벌인재양성,0
769,9,BKSA49623,SCIE,0100101,심교,1572,과학사,HISTORY OF NATURAL SCIENCE,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 수05-08(종강208), 한풍우,75:12.5:12.5,,0,0,,,,65,65,0,80,,이론,일반,사고력증진,0
770,9,BKSA49623,SCIE,0100101,심교,1573,과학사,HISTORY OF NATURAL SCIENCE,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 월05-08(종강202), 한풍우,81.3:6.3:12.5,,0,0,,,,67,67,0,80,,이론,일반,사고력증진,0
771,9,BKSA49630,LING,0000102,심교,1574,언어의세계,THE WORLD OF LANGUAGES,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 월13-16(산학223), 최태환,100:0:0,,0,0,,,,79,79,0,80,,이론,일반,학문소양및인성함양,0
772,9,BKSA49631,POLI,0100104,심교,1575,정치학입문,INTRODUCTION TO POLITICAL SCIENCE,,플립드러닝,2.0,2.0, 전체,상허교양대학,상허교양대학, 목13-16(상허관320), 김은경,100:0:0,플립드러닝,0,0,,0,,36,36,0,80,,이론,일반,글로벌인재양성,0
773,9,BKSA51394,OHUM,0000129,심교,1576,통일의인문학적이해,THE UNDERSTANDING OF THE HUMANITIES ABOUT UNIFICATION,,,2.0,2.0, 전체,철학과,상허교양대학, (e-러닝), 전영선,0:100:0,,0,0,,,,405,405,0,600,,이론,e-러닝(녹화),글로벌인재양성,0
774,9,BKSA51400,ENGL,0100105,심교,1578,대학영어2,ACADEMIC ENGLISH 2,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 금04-07(산학210), 조지,87.5:12.5:0,,0,0,,1,영어,23,23,0,40,,이론,일반,학문소양및인성함양,0
775,9,BKSA52521,PHIL,0100103,심교,1579,야수사회의공익과공공인재,THE PUBLIC INTEREST WITHIN A SOCIETY OF BEAST AND PUBLIC LEADER,,토론식수업,2.0,2.0, 전체,행정학과,상허교양대학, 수13-16(상허관106), 강황선,100:0:0,토론식강의,0,0,,0,,60,60,0,60,,이론,일반,학문소양및인성함양,0
776,9,BKSA52525,DESI,0101104,심교,1580,미학과공학디자인,AESTHETICS AND ENGINEERING DESIGN,,,2.0,2.0, 전체,공과대학,상허교양대학, 수05-08(산학223), 안영주,100:0:0,,0,0,,,,38,38,0,80,,이론+실습,일반,사고력증진,0
777,9,BKSA53751,MUSI,0302104,심교,1581,클래식음악여행,A JOURNEY WITH CLASSICAL MUSIC,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 월01-04(산학322), 권동현,100:0:0,,0,0,,,,48,48,0,80,,이론,일반,사고력증진,0
778,9,BKSA53751,MUSI,0302104,심교,1582,클래식음악여행,A JOURNEY WITH CLASSICAL MUSIC,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 월05-08(산학322), 권동현,100:0:0,,0,0,,,,79,79,0,80,,이론,일반,사고력증진,0
779,9,BKSA53751,MUSI,0302104,심교,1583,클래식음악여행,A JOURNEY WITH CLASSICAL MUSIC,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 화01-04(산학322), 권동현,100:0:0,,0,0,,,,80,80,0,80,,이론,일반,사고력증진,0
780,9,BKSA53990,ECON,0105101,심교,1584,현대인의필수금융법,LAW OF MODERN FINANCE,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 화01-04(종강203), 이성호,100:0:0,,0,0,,0,,79,79,0,80,,이론,일반,글로벌인재양성,0
781,9,BKSA53991,HIST,0107101,심교,1585,한중일전쟁사,HISTORY OF WAR IN KOREA-CHINA-JAPAN,,토론식수업,2.0,2.0, 전체,일어교육과,상허교양대학, 수09-12(사117), 박삼헌,100:0:0,토론식강의,0,0,,0,,98,98,0,100,,이론,일반,글로벌인재양성,0
782,9,BKSA53993,BUSI,9900102,심교,1587,기술사회의패러다임,PARADIGM OF TECHNOLOGICAL SOCIETY ,,,2.0,2.0, 전체,상허교양대학,상허교양대학, (e-러닝), 박배진,0:100:0,,0,0,,,,206,206,0,600,,이론,e-러닝(녹화),글로벌인재양성,0
783,9,BKSA54878,PHIL,0109102,심교,1588,문화와인문가치,CULTURE AND HUMANISTIC VALUES,,,2.0,2.0, 전체,철학과,상허교양대학, 금09-12(종강203), 오주연,100:0:0,,0,0,,,,80,80,0,80,,이론,일반,사고력증진,0
784,9,BKSA54880,LIVE,9900107,심교,1590,말과승마,HORSE AND RIDING,,,2.0,3.0, 전체,동물자원과학과,상허교양대학, 수01-04(산학221), 이가은,50:50:0,,0,0,,,,29,29,0,30,,이론+실습,B-러닝(녹화+대면),사고력증진,0
785,9,BKSA55582,HIST,0405102,심교,1594,대중음악으로바라본미국사회,AMERICAN SOCIETY THROUGH POPULAR MUSIC ,,,2.0,2.0, 전체,융합인재학과,상허교양대학, 금13-16(산학223), 최하영,100:0:0,,0,0,,,,76,76,0,80,,이론,일반,글로벌인재양성,0
786,9,BKSA55584,KINE,0700101,심교,1595,요가와명상,YOGA AND MEDITATION,,,2.0,2.0, 전체,체육교육과,상허교양대학, 수05-08(체육관206), 정경화,100:0:0,,0,0,,,,40,40,0,40,,이론+실습,일반,학문소양및인성함양,0
787,9,BKSA55589,LAW ,0100105,심교,1596,직장생활관련상식법률,LABOR STANDARDS ACT OF WORK PLACES,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 수05-08(종강201), 최윤희,100:0:0,,0,0,,0,,80,80,0,80,,이론,일반,글로벌인재양성,0
788,9,BKSA56383,LITE,1500101,심교,1597,"판타지영화읽기:판타지영화의이해,분석,활용","READING FANTASY FILM: UNDERSTANDING, ANALYSING, AND UTILIZING THE GENRE",,,2.0,2.0, 전체,영어교육과,상허교양대학, 목19-20(온라인(녹화))(e-러닝), 박재영,0:100:0,,0,0,,,,414,414,0,600,,이론,e-러닝(녹화),사고력증진,0
789,9,BKSA58236,HIST,0200106,심교,1598,한국사의새로운이해,NEW UNDERSTANDING OF KOREAN HISTORY,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 화05-08(종강202), 윤혜민,100:0:0,,0,0,,,,79,79,0,80,,이론,일반,학문소양및인성함양,0
790,9,BKSA58236,HIST,0200106,심교,1599,한국사의새로운이해,NEW UNDERSTANDING OF KOREAN HISTORY,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 화09-12(종강202), 윤혜민,100:0:0,,0,0,,,,78,78,0,80,,이론,일반,학문소양및인성함양,0
791,9,BKSA58236,HIST,0200106,심교,1600,한국사의새로운이해,NEW UNDERSTANDING OF KOREAN HISTORY,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 수05-08(종강202), 윤혜민,100:0:0,,0,0,,,,80,80,0,80,,이론,일반,학문소양및인성함양,0
792,9,BKSA58236,HIST,0200106,심교,1601,한국사의새로운이해,NEW UNDERSTANDING OF KOREAN HISTORY,,"신산업융합학과, K뷰티산업융합학과만 수강 가능",2.0,2.0," 신산업융합학과, K뷰티산업융합학과",상허교양대학,상허교양대학, 목22-23(종강208), 김인경,100:0:0,,0,0,,0,,10,10,0,80,,이론,일반,학문소양및인성함양,0
793,9,BKSA58368,LITE,1300102,심교,1602,유학생을위한한국사,KOREAN HISTORY FOR FOREIGN STUDENT,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 월05-08(산학202), 손염홍,31.3:68.8:0,,0,0,,,,51,51,0,70,,이론,B-러닝(녹화+대면),학문소양및인성함양,0
794,9,BKSA58371,HUMA,0000107,심교,1603,다문화세계의이해,UNDERSTANDING MULTICULTURAL WORLD,,,2.0,2.0, 전체,상허교양대학,상허교양대학,(e-러닝)," 신인섭, 양명심",0:100:0,,0,0,,,,595,595,0,600,,이론,e-러닝(녹화),글로벌인재양성,0
795,9,BKSA58373,ECON,0100103,심교,1604,엑셀과통계를통해본한국사회,A LOOK AT KOREAN SOCIETY THROUGH MS　EXCEL AND STATISTICS,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 금01-04(새504), 최윤식,100:0:0,,0,0,,,,27,27,0,40,,이론,일반,사고력증진,0
796,9,BKSA58374,LIFE,0302101,심교,1605,빅데이터와소비자만족,BIG DATA AND CONSUMER SATISFACTION IN GLOBAL MARKET,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 목05-08(새504), 조향숙,100:0:0,,0,0,,,,40,40,0,40,,이론+실습,일반,사고력증진,0
797,9,BKSA58378,PHIL,0502102,심교,1606,SF와융합인문학적상상력,SF AND CREATIVE IMAGINATION IN CONVERGING HUMANITIES,,,2.0,2.0, 전체,상허교양대학,상허교양대학,(e-러닝), 양선진,0:100:0,,0,0,,,,217,217,0,600,,이론,e-러닝(녹화),사고력증진,0
798,9,BKSA58382,PSCT,0200101,심교,1607,치유를위한현대미술,MODERN ART IN THERAPEUTIC PERSPECTIVE,,"신산업융합학과, K뷰티산업융합학과만 수강 가능",2.0,2.0," 신산업융합학과, K뷰티산업융합학과",상허교양대학,상허교양대학, 수22-23(종강203), 최창희,100:0:0,,0,0,,0,,3,3,0,80,,이론,일반,사고력증진,0
799,9,BKSA59380,PREV,0304101,심교,1609,재난과안전의골든타임,GOLDEN TIMES IN DISASTER AND SAFETY,,,2.0,2.0, 전체,체육교육과,상허교양대학, 화13-16(산학223)," 신세영, 임유환",93.8:6.3:0,,0,0,,,,79,79,0,80,,이론+실습,일반,학문소양및인성함양,0
800,9,BKSA59380,PREV,0304101,심교,1610,재난과안전의골든타임,GOLDEN TIMES IN DISASTER AND SAFETY,,"신산업융합학과, K뷰티산업융합학과만 수강 가능",2.0,2.0," 신산업융합학과, K뷰티산업융합학과",체육교육과,상허교양대학, 화22-23(산학223)," 신세영, 임유환",93.8:6.3:0,,0,0,,0,,23,23,0,80,,이론+실습,일반,학문소양및인성함양,0
801,9,BKSA59392,PSYC,1600103,심교,1611,소비자마음읽기,UNDERSTANDING CONSUMER PSYCHOLOGY IN GLOBAL MARKET,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 월01-04(종강201), 노영래,75:25:0,,0,0,,,,79,79,0,80,,이론,일반,글로벌인재양성,0
802,9,BKSA59393,LIFE,0305102,심교,1612,소비트렌드따라잡기,CONSUMPTION ANALYSIS IN THE GLOBAL MARKET,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 월05-08(종강201), 노영래,75:25:0,,0,0,,,,80,80,0,80,,이론,일반,글로벌인재양성,0
803,9,BKSA59395,HIST,0200107,심교,1613,UNDERSTANDING KOREAN CULTURE,UNDERSTANDING KOREAN CULTURE,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 화01-04(산학215), 맥키,100:0:0,,0,0,,1,영어,50,50,0,50,,이론,일반,글로벌인재양성,0
804,9,BKSA59395,HIST,0200107,심교,1614,UNDERSTANDING KOREAN CULTURE,UNDERSTANDING KOREAN CULTURE,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 목01-04(산학215), 맥키,100:0:0,,0,0,,1,영어,29,29,0,50,,이론,일반,글로벌인재양성,0
805,9,BKSA59396,BUSI,0704108,심교,1615,중급한국어,KOREAN INTERMEDIATE,,,2.0,2.0, 전체,국제처,상허교양대학, 수13-16(종강208), 손재은,100:0:0,,0,0,,0,,38,38,0,40,,이론,일반,학문소양및인성함양,0
806,9,BKSA59397,LING,2500101,심교,1616,초급한국어,KOREAN ELEMENTARY,,,2.0,2.0, 전체,국제처,상허교양대학, 화09-12(산학220), 박혜란,81.3:18.8:0,,0,0,,,,40,40,0,40,,이론,일반,학문소양및인성함양,0
807,9,BKSA59397,LING,2500101,심교,1617,초급한국어,KOREAN ELEMENTARY,,,2.0,2.0, 전체,국제처,상허교양대학, 수09-12(산학214), 박혜란,81.3:18.8:0,,0,0,,0,,40,40,0,40,,이론,일반,학문소양및인성함양,0
808,9,BKSA59399,POLI,0100103,심교,1618,인구의정치학,POLITICS OF POPULATION AGING,,플립드러닝,2.0,2.0, 전체,정치외교학과,상허교양대학, 화04-07(상허관320), 문은영,100:0:0,플립드러닝,0,0,,0,,24,24,0,80,,이론,일반,사고력증진,0
809,9,BKSA59403,FILM,0200102,심교,1619,디지털영상창작,DIGITAL IMAGE CREATIVE MAKING,,,2.0,2.0, 전체,영상학과,상허교양대학,(e-러닝), 송낙원,0:100:0,,0,0,,,,599,599,0,600,,이론,e-러닝(녹화),사고력증진,0
810,9,BKSA60426,PSYC,0600102,심교,1620,언어와마음,LANGUAGE AND THE MIND,,토론식수업,2.0,2.0, 전체,영어영문학과,상허교양대학, 화05-08(생151), 오은혜,100:0:0,토론식강의,0,0,,0,,54,54,0,54,,이론,일반,사고력증진,0
811,9,BKSA60432,HIST,0405103,심교,1622,인물로본미국사,AMERICAN HISTORY THROUGH ICONIC FIGURES,,,2.0,2.0, 전체,융합인재학과,상허교양대학, 수13-16(산학202), 최하영,100:0:0,,0,0,,,,69,69,0,70,,이론,일반,학문소양및인성함양,0
812,9,BKSA60435,ECON,0200111,심교,1623,사회과학수학,MATHEMATICS FOR SOCIAL SCIENTISTS,,,2.0,2.0, 전체,경제학과,상허교양대학, 수13-16(종강201), 이기성,100:0:0,,0,0,,,,74,74,0,80,,이론,일반,사고력증진,0
813,9,BKSA60436,BUSI,0100110,심교,1624,재무와회계,INTRODUCTION TO FINANCE & ACCOUNTING,,,2.0,2.0, 전체,국제무역학과,상허교양대학, 수03-06(산학220), 김경화,100:0:0,,0,0,,,,14,14,0,60,,이론,일반,사고력증진,0
814,9,BKSA60437,COMP,0800101,심교,1625,정보통계학,INFORMATION STATISTICS,,,2.0,2.0, 전체,응용통계학과,상허교양대학, 수07-10(상허관104), 곽화륜,87.5:12.5:0,,0,0,,,,23,23,0,40,,이론,일반,사고력증진,0
815,9,BKSA61346,JOUR,0401104,심교,1627,1인미디어시대속의나,A NEW ERA OF DIGITAL CONTENT CREATING,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 금05-08(종강209), 홍진혁,100:0:0,,0,0,,,,24,24,0,80,,이론,일반,글로벌인재양성,0
816,9,BKSA61346,JOUR,0401104,심교,1628,1인미디어시대속의나,A NEW ERA OF DIGITAL CONTENT CREATING,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 금09-12(종강209), 홍진혁,100:0:0,,0,0,,,,7,7,0,80,,이론,일반,글로벌인재양성,0
817,9,BKSA61405,MUSI,0000103,심교,1630,오페라속의유럽기행,EUROPEAN TRAVEL IN OPERA,,"마이크로 강의(1주 ~ 5.5주 강의 진행), 강의요시가 겹치는 동일 주차의 마이크로 강의 수강신청 불가",1.0,1.0, 전체,상허교양대학,상허교양대학," 월09-11(종강209), 수09-11(종강209)", 김홍태,100:0:0,,0,0,,,,56,56,0,80,,이론,일반,학문소양및인성함양,0
818,9,BKSA61405,MUSI,0000103,심교,1631,오페라속의유럽기행,EUROPEAN TRAVEL IN OPERA,,"마이크로 강의(9주 ~ 13.5주 강의 진행), 강의요시가 겹치는 동일 주차의 마이크로 강의 수강신청 불가",1.0,1.0, 전체,상허교양대학,상허교양대학," 월09-11(종강209), 수09-11(종강209)", 김홍태,100:0:0,,0,0,,,,17,17,0,80,,이론,일반,학문소양및인성함양,0
819,9,BKSA61420,LAW ,0409101,심교,1632,스타트업기업법률실무,LEGAL GUIDE FOR STARTUP BUSINESS,,"마이크로 강의(1주~5.5주 강의 진행), 강의요시가 겹치는 동일 주차의 마이크로강의 수강신청 불가",2.0,2.0, 전체,상허교양대학,상허교양대학," 화13-16(종강208), 목05-08(종강209)", 이재경,100:0:0,,0,0,,0,,1,1,0,80,,이론,일반,글로벌인재양성,0
820,9,BKSA61430,EDUC,1116102,심교,1633,상허스콜라리움,SANGHUH SCHOLARIUM,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 목13-16(산학322), 이재경,100:0:0,,0,0,Y,0,,80,80,0,190,,이론,일반,글로벌인재양성,0
821,9,BKSA62126,INDU,0903103,심교,1634,블록체인기술과비즈니스전략,BLOCK CHAIN TECHNOLOGY AND STARTUP BUSINESS STRATEGY,,,3.0,3.0, 전체,상허교양대학,상허교양대학, 화01-06(산학106), 홍성호,31.3:56.3:12.5,,0,0,Y,0,,40,40,0,40,,이론+실습,B-러닝(실시간+녹화+대면),사고력증진,0
822,9,BKSA62129,BUSI,1500101,심교,1635,청년창업과기업가정신,STARTUP AND ENTREPRENEURSHIP,,,3.0,3.0, 전체,상허교양대학,상허교양대학, 금01-06(산학208)," 김규태, 오영호, 전유덕",75:12.5:12.5,,0,0,Y,,,40,40,0,40,,이론+실습,일반,학문소양및인성함양,0
823,9,BKSA62217,OSSC,0000101,심교,1636,"인공언어:엘프어,클링곤,도트라키를넘어서","CONSTRUCTED LANGUAGES: BEYOND ELVISH, KLINGON, AND DOTHRAKI",,토론식수업,2.0,2.0, 전체,상허교양대학,상허교양대학, 수13-16(문209), 안덕호,100:0:0,토론식강의,0,0,,0,,36,36,0,36,,이론,일반,학문소양및인성함양,0
824,9,BKSA62290,INRE,0000101,심교,1640,유튜브크리에이터채널육성과관련법률,YOUTUBE CREATOR CHANNEL DEVELOPMENT AND RELATED LAWS,,,2.0,2.0, 전체,상허교양대학,상허교양대학,(e-러닝), 정연덕,0:100:0,,0,0,,,,598,598,0,600,,이론,e-러닝(녹화),사고력증진,0
825,9,BKSA62327,LIFE,0305101,심교,1641,소비와행복,THE RELATIONSHIP BETWEEN CONSUMPTION AND HAPPINESS,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 월13-16(종강202)," 노영래, 김미리",87.5:12.5:0,,0,0,,,,78,78,0,80,,이론,일반,학문소양및인성함양,0
826,9,BKSA62330,LAW ,0100103,심교,1642,역사와함께하는법적정의,LEGAL JUSTICE ALONG WITH HISTORY,,"마이크로 강의(1주 ~ 5.5주 강의 진행), 강의요시가 겹치는 동일 주차의 마이크로 강의 수강신청 불가",1.0,1.0, 전체,상허교양대학,상허교양대학," 월13-15(종강204), 화13-15(종강204)", 황도수,100:0:0,,0,0,,0,,26,26,0,70,,이론,일반,사고력증진,0
827,9,BKSA63032,KORE,0406101,심교,1643,교양을위한한문,THE CULTURAL CHINESE WRITING,,,2.0,2.0, 전체,국어국문학과,상허교양대학, 화09-12(산학202), 박혜승,100:0:0,,0,0,,,,22,22,0,70,,이론,일반,학문소양및인성함양,0
828,9,BKSA63033,LING,0700101,심교,1644,대화의지혜와기법,THE ART OF CONVERSATION,,,2.0,2.0, 전체,국어국문학과,상허교양대학, 수09-12(종강203), 손재은,100:0:0,,0,0,,,,78,78,0,80,,이론,일반,학문소양및인성함양,0
829,9,BKSA63033,LING,0700101,심교,1645,대화의지혜와기법,THE ART OF CONVERSATION,,,2.0,2.0, 전체,국어국문학과,상허교양대학, 목09-12(산학215), 최수진,75:25:0,,0,0,,,,79,79,0,80,,이론,일반,학문소양및인성함양,0
830,9,BKSA63033,LING,0700101,심교,1646,대화의지혜와기법,THE ART OF CONVERSATION,,"신산업융합학과, K뷰티산업융합학과만 수강 가능",2.0,2.0," 신산업융합학과, K뷰티산업융합학과",국어국문학과,상허교양대학, 목22-23(종강209), 최수진,75:25:0,,0,0,,0,,18,18,0,80,,이론,일반,학문소양및인성함양,0
831,9,BKSA63034,LITE,0000101,심교,1647,한국문학의재발견,UNDERSTANDING OF KOREAN LITERATURE,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 화05-08(종강203), 김정은,75:25:0,,0,0,,,,22,22,0,80,,이론,일반,학문소양및인성함양,0
832,9,BKSA63035,PHIL,0103104,심교,1648,윤리와삶,ETHICS IN LIFE,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 월13-16(종강208), 김도식,100:0:0,,0,0,,,,80,80,0,80,,이론,일반,학문소양및인성함양,0
833,9,BKSA63035,PHIL,0103104,심교,1649,윤리와삶,ETHICS IN LIFE,,,2.0,2.0, 전체,상허교양대학,상허교양대학, 화13-16(종강209), 박민경,100:0:0,,0,0,,,,50,50,0,80,,이론,일반,학문소양및인성함양,0
